fuel.consumption.country,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Attribute35,Attribute36,Attribute37
7.3,1,7,9,4,12,1948,102,11,6000,9999,9999,9999,11.74,9999.0,9999.0,9.9,1360,750,13.3,15,21,2,28,33,39,42,4620,1748,1448,2670,200,182,693,32.0,3628,50,54
7.3,1,7,9,4,12,2290,125,9,5500,825,9999,9999,15.37,9999.0,9999.0,8.7,1510,620,12.1,15,18,2,29,33,38,42,4805,1792,1497,2703,225,280,9999.0,44.3,2673,50,54
7.3,1,7,9,5,12,1998,113,11,6500,750,7000,9999,11.7,9999.0,9999.0,8.6,1315,580,11.6,15,21,2,28,33,39,42,4487,1741,1500,2540,210,186,9999.0,31.8,3431,50,54
7.3,1,7,9,5,12,1998,113,11,6500,750,7000,9999,11.7,9999.0,9999.0,9.9,1390,525,12.3,15,21,2,28,33,39,42,4466,1743,1470,2593,210,186,9999.0,32.9,3531,50,54
7.3,1,7,9,4,12,1997,100,10,6000,9999,9999,9999,11.2,9999.0,9999.0,12.2,1330,575,13.3,15,21,1,28,33,38,42,4680,1740,1495,2635,190,178,9999.0,42.0,2.6839999999999997,50,54
7.3,1,7,9,4,12,1590,71,10,6000,750,9999,9999,10.59,9999.0,9999.0,9999.0,1035,525,14.6,15,21,1,28,33,38,42,4375,1690,1460,2480,165,134,9999.0,37.3,2.8280000000000003,50,54
7.3,1,7,11,4,12,1998,103,10,5400,9999,9999,9999,11.82,9999.0,9999.0,11.6,1490,810,14.5,15,21,2,28,33,39,42,4517,1810,1692,2702,185,188,0.85,36.6,3233,50,54
7.3,1,7,11,4,12,1998,103,10,5400,9999,9999,9999,11.82,9999.0,9999.0,11.6,1530,770,14.9,15,21,2,28,33,39,42,4787,1810,1690,2874,187,188,9999.0,36.6,3233,50,54
7.3,3,7,10,4,12,1296,61,10,6100,850,9999,9999,10.18,9999.0,9999.0,16.1,1060,490,17.4,15,21,1,28,33,39,42,3845,1555,1695,2420,145,105,9999.0,26.2,4.7,50,54
7.3,3,7,10,4,12,1296,61,10,6100,850,9999,9999,10.18,9999.0,9999.0,16.1,1060,490,17.4,15,21,1,28,33,39,42,3845,1555,1715,2420,145,105,9999.0,26.2,4.7,50,54
7.3,2,7,10,4,12,1299,59,10,6000,750,9999,9999,10.06,9999.0,9999.0,9999.0,985,380,16.7,15,21,1,28,33,38,42,3610,1600,1665,2250,140,104,9999.0,9999.0,3377,52,54
7.3,5,8,10,4,12,2500,85,21,3900,750,9999,9999,15.08,9999.0,9999.0,9999.0,1602,628,18.8,16,25,1,29,35,38,44,4251,1790,1700,2576,165,300,9999.0,41.4,3174,51,57
7.4,2,7,9,4,12,2295,142,9,5300,750,6350,5800,15.33,3.7,5.8,8.4,1375,475,9.7,15,20,2,30,33,38,42,4567,1722,1371,2690,231,280,617,42.6,2714,50,54
7.4,1,7,9,4,12,1781,92,10,5800,9999,9999,9999,12.21,9999.0,9.3,13.9,1390,400,15.1,15,22,2,28,33,38,42,4366,1716,1381,2554,192,173,0.7020000000000001,33.1,3.53,50,54
7.4,3,7,9,4,12,1781,132,10,5500,860,6800,9999,16.58,9999.0,5.1,7.4,1340,385,10.2,15,22,2,29,33,38,42,4041,1764,1345,2429,226,235,677,35.5,3259,50,54
7.4,1,7,9,6,13,2771,142,11,6000,750,6500,9999,12.7,9999.0,6.1,8.4,1540,600,10.8,15,22,4,28,33,38,42,5041,1880,1440,2882,236,280,675,40.3,3.68,50,54
7.4,3,7,9,4,12,1781,110,10,5700,750,6800,9999,14.82,9999.0,6.5,9.6,1510,580,13.7,15,22,2,29,33,38,42,4796,1810,1452,2759,216,210,613,35.5,3259,50,54
7.4,2,7,9,6,12,2793,141,10,5300,700,9999,6500,12.37,9999.0,9999.0,6.8,1300,270,9.2,15,18,2,28,33,38,42,4025,1740,1306,2446,231,275,677,36.7,3.2,50,54
7.4,2,7,9,6,12,2793,142,10,5500,700,6500,6500,12.6,9999.0,9999.0,6.9,1285,270,9.0,15,18,2,28,33,38,42,4050,1740,1293,2446,225,280,769,36.7,3.2,50,54
7.4,2,7,9,6,12,1991,110,11,5900,700,9999,6500,11.99,9999.0,9999.0,11.5,1500,510,13.6,15,18,2,28,33,38,42,4775,1799,1439,2830,210,190,608,43.9,2694,50,54
7.4,1,7,9,6,13,2498,125,11,5800,720,9999,9999,11.57,9999.0,9999.0,8.5,1382,528,11.1,15,21,4,28,33,38,42,4495,1707,1425,2637,230,230,557,37.3,3.1,52,56
7.4,2,7,9,6,14,2687,162,11,6400,9999,9999,9999,12.16,9999.0,9999.0,6.6,1260,310,7.8,15,20,4,28,33,38,42,4315,1780,1290,2415,250,260,598,41.1,2812,50,56
7.4,1,7,9,5,13,2324,110,10,6000,700,6600,9999,11.08,9999.0,6.4,8.9,1335,555,12.1,15,18,2,28,33,38,42,4675,1740,1459,2703,223,205,581,35.5,3267,50,56
7.4,1,7,9,4,12,1998,97,10,5500,800,6300,9999,11.32,9999.0,9999.0,10.8,1414,586,14.6,15,21,2,28,33,39,42,4708,1794,1390,2850,205,180,636,35.2,3.2939999999999996,50,54
7.4,1,7,9,4,12,1985,96,10,6100,900,6600,9999,11.21,9999.0,9999.0,13.0,1300,490,13.5,15,18,2,28,33,39,42,4629,1711,1423,2604,190,177,9999.0,39.4,2.9,50,54
7.4,1,7,9,4,12,1985,96,10,6100,900,6600,9999,11.21,9999.0,9999.0,13.0,1300,490,13.5,15,18,2,28,33,39,42,4629,1711,1428,2605,190,177,9999.0,39.4,2.9,50,54
7.4,1,7,9,4,12,1985,96,10,6100,900,6600,9999,11.21,9999.0,9999.0,13.0,1300,490,13.5,15,18,2,28,33,39,42,4629,1711,1428,2605,190,177,9999.0,39.4,2.9,50,54
7.4,1,7,9,5,12,2435,125,10,6100,9999,9999,9999,11.87,9999.0,9999.0,9.6,1443,467,11.5,15,21,2,28,33,38,42,4716,1817,1414,2664,210,230,624,46.6,2484,50,54
7.4,1,7,9,4,12,1797,124,10,7600,750,8400,9999,11.61,9999.0,9999.0,8.3,1185,415,9.6,15,21,2,28,33,39,42,4325,1695,1390,2620,223,166,9999.0,30.1,3.6180000000000003,50,54
7.4,1,7,9,6,13,2988,147,10,6400,9999,9999,9999,11.4,9999.0,9999.0,8.2,1425,610,9.7,15,20,4,28,33,38,42,4920,1780,1435,2750,230,271,9999.0,38.7,3.37,52,56
7.4,1,7,9,4,12,1299,63,10,6000,9999,9999,9999,10.25,9999.0,9999.0,15.0,920,480,14.6,15,21,1,28,33,38,42,3900,1680,1395,2380,155,106,9999.0,29.2,3611,50,54
7.4,1,7,9,4,12,1299,63,10,6000,9999,9999,9999,10.25,9999.0,9999.0,15.0,960,490,15.2,15,21,1,28,33,38,42,4225,1690,1390,2480,155,106,9999.0,29.2,3611,50,54
7.4,1,7,9,4,12,1597,70,10,5500,800,9999,9999,10.62,9999.0,9999.0,12.2,1100,415,15.7,15,21,1,28,33,38,42,4350,1680,1385,2500,169,135,9999.0,43.4,2.4,50,54
7.4,1,7,9,4,12,1597,70,10,5500,800,9999,9999,10.62,9999.0,9999.0,12.2,1100,430,15.7,15,21,1,28,33,38,42,4270,1680,1385,2500,169,135,9999.0,43.4,2.4,50,54
7.4,2,7,9,4,12,2295,142,9,5300,750,5800,5800,15.33,4.1,5.7,8.4,1430,550,10.1,15,20,2,30,33,38,42,4516,1723,1458,2690,230,280,0.68,41.9,2.7680000000000002,50,54
7.4,2,7,9,6,13,2799,145,10,5800,700,6000,6000,11.9,3.9,5.7,8.5,1410,560,9.7,15,20,2,28,33,38,42,4516,1723,1458,2690,230,265,0.68,39.5,2.9360000000000004,52,54
7.4,2,7,9,6,12,2793,142,10,5500,720,9999,6500,12.6,9999.0,6.0,8.4,1490,540,10.5,15,18,2,28,33,38,42,4478,1739,1409,2725,232,280,659,38.0,3.42,50,56
7.4,2,7,9,4,12,2198,106,11,5400,9999,9999,9999,11.72,9999.0,9999.0,11.0,1665,541,15.7,15,21,2,28,33,39,42,4898,1776,1505,2730,202,205,726,35.0,3315,50,54
7.4,1,7,9,4,12,1998,97,10,5500,800,6300,9999,11.32,9999.0,9999.0,11.8,1472,638,15.2,15,21,2,28,33,39,42,4963,1794,1464,2850,198,180,741,34.7,3344,50,54
7.4,1,7,9,4,12,1797,124,10,7600,750,8400,9999,11.61,9999.0,9999.0,8.8,1235,475,10.0,15,21,2,28,33,39,42,4425,1695,1440,2620,215,166,9999.0,30.1,3.6180000000000003,50,54
7.4,1,7,9,4,12,1998,98,10,5400,9999,9999,9999,11.57,9999.0,9999.0,11.0,1283,577,13.1,15,21,2,28,33,39,42,4550,1720,1430,2570,180,184,9999.0,28.4,3832,52,54
7.4,1,8,11,5,12,2461,75,21,3500,780,9999,9999,12.77,9999.0,12.9,19.5,1840,860,24.5,15,21,1,29,34,38,44,4789,1840,1940,2920,153,250,1094.0,40.8,2.8989999999999996,51,57
7.4,1,8,11,5,12,2461,75,21,3500,780,9999,9999,12.77,9999.0,12.9,19.5,1880,820,25.1,15,21,1,29,34,38,44,5189,1840,1940,3320,153,250,1094.0,40.8,2.8989999999999996,51,57
7.4,1,7,11,4,12,2351,110,12,5500,9999,9999,9999,12.03,9999.0,9999.0,10.4,1420,500,12.9,15,21,2,28,34,38,48,4290,1695,1680,2550,190,225,0.9159999999999999,33.5,3536,52,54
7.4,1,7,11,4,12,1840,84,10,6000,750,9999,9999,11.0,9999.0,9999.0,12.7,1330,440,15.8,15,21,2,28,33,38,42,4295,1705,1600,2670,170,161,772,38.3,2847,52,54
7.4,3,7,10,4,14,1994,92,10,5600,700,9999,9999,11.6,9999.0,9999.0,10.7,1365,510,14.8,15,21,2,28,33,39,42,4460,1735,1595,2525,179,184,855,35.0,3576,50,54
7.4,5,8,10,4,12,1998,64,21,4000,9999,9999,9999,13.59,9999.0,9999.0,9999.0,1495,500,23.4,15,21,1,29,35,39,44,4195,1780,1740,2480,138,216,9999.0,40.1,3139,51,0
7.4,1,7,11,4,12,1998,94,10,5400,9999,9999,9999,11.2,9999.0,9999.0,10.8,1335,675,14.2,15,21,2,28,33,39,42,4530,1695,1660,2735,180,178,9999.0,34.5,3234,52,54
7.4,1,7,11,4,12,1998,94,10,5400,9999,9999,9999,11.2,9999.0,9999.0,10.8,1335,675,14.2,15,21,2,28,33,39,42,4530,1695,1620,2735,180,178,9999.0,34.5,3234,52,54
7.5,2,7,9,4,12,1998,100,10,5500,750,6350,6200,11.95,5.3,8.2,12.3,1470,540,14.7,15,20,2,28,33,38,42,4818,1799,1440,2833,202,190,586,41.2,2872,50,54
7.5,2,7,9,4,12,1998,100,10,5500,750,6350,6200,11.95,5.0,7.7,12.0,1500,480,15.0,15,20,2,28,33,38,42,4567,1722,1380,2690,204,190,0.64,36.4,3175,50,54
7.5,2,7,9,4,12,1998,100,10,5500,750,6350,6200,11.95,5.6,8.5,12.5,1535,445,15.4,15,20,2,28,33,38,42,4567,1722,1380,2690,201,190,0.64,40.3,2872,50,54
7.5,3,7,9,4,12,1781,132,10,5500,860,6800,9999,16.58,9999.0,9999.0,7.9,1430,300,10.8,15,22,2,29,33,38,42,4041,1764,1348,2429,220,235,716,35.5,3259,50,54
7.5,1,7,9,6,13,2771,142,11,6000,750,6500,9999,12.7,9999.0,6.9,9.9,1600,600,11.3,15,22,4,28,33,38,42,5041,1880,1440,2882,233,280,675,50.6,2443,50,54
7.5,1,7,9,6,13,2393,121,11,6000,720,6800,9999,12.08,9999.0,7.3,10.1,1410,550,11.7,15,22,4,28,33,38,42,4479,1733,1416,2617,216,230,0.65,47.5,2443,50,54
7.5,1,7,9,6,13,2393,121,11,6000,650,6800,9999,12.08,9999.0,6.5,9.2,1450,580,12.0,15,22,4,28,33,38,42,4796,1810,1452,2760,222,230,613,36.6,3162,50,54
7.5,2,7,9,6,12,2494,125,11,5500,700,9999,6500,12.34,9999.0,9999.0,9.7,1505,510,12.0,15,18,2,28,33,38,42,4775,1799,1439,2830,226,245,629,50.8,2331,50,54
7.5,1,7,9,6,13,2498,143,11,6500,720,9999,9999,12.07,9999.0,9999.0,7.9,1415,505,9.9,15,21,4,28,33,38,42,4495,1707,1425,2637,233,240,557,36.7,3.1189999999999998,52,54
7.5,1,7,9,4,12,1998,97,10,5500,800,6300,9999,11.32,9999.0,9999.0,14.2,9999,587,9999.0,15,21,2,28,33,39,42,4708,1794,1389,2850,203,180,636,37.2,3.1189999999999998,50,54
7.5,1,7,9,4,12,1948,100,11,6000,800,9999,9999,11.74,9999.0,9999.0,12.6,1490,575,14.9,15,21,2,28,33,39,42,4768,1816,1435,2765,200,182,654,36.8,3156,50,54
7.5,1,7,9,4,12,1997,98,10,5300,770,9999,9999,11.26,9999.0,9999.0,10.8,1245,435,12.7,15,21,1,28,33,39,42,4545,1750,1315,2585,201,179,9999.0,38.6,2.9160000000000004,52,54
7.5,1,7,9,4,12,1396,66,9,6400,750,9999,9999,10.8,9999.0,9999.0,14.4,1085,465,16.4,15,21,1,28,33,39,42,4325,1695,1390,2620,175,120,9999.0,31.7,3364,50,54
7.5,1,7,9,6,13,2498,120,10,5750,9999,9999,9999,11.22,9999.0,9999.0,9.6,1310,570,10.9,15,21,4,28,33,38,42,4630,1740,1415,2635,215,223,9999.0,42.7,2.6839999999999997,52,54
7.5,1,7,9,6,13,1995,103,10,6400,9999,9999,9999,11.28,9999.0,9999.0,14.1,1440,575,14.0,15,20,4,28,33,38,42,4920,1780,1435,2750,184,179,9999.0,38.3,3.68,52,56
7.5,1,7,9,4,12,1998,98,10,5400,9999,9999,9999,11.64,9999.0,9999.0,12.5,1336,494,13.6,15,21,2,28,33,39,42,4671,1779,1437,2670,192,185,9999.0,39.7,2.9410000000000003,50,54
7.5,1,7,9,4,12,1998,98,10,5400,9999,9999,9999,11.64,9999.0,9999.0,12.5,1336,494,13.6,15,21,2,28,33,39,42,4671,1779,1437,2670,192,185,9999.0,39.7,2.9410000000000003,50,54
7.5,2,7,9,6,13,2398,125,10,5900,550,6000,6000,11.79,4.4,6.5,9.5,1400,570,11.2,15,20,2,28,33,38,42,4516,1723,1458,2690,216,225,0.68,39.5,2.9360000000000004,52,54
7.5,1,7,9,6,13,2393,121,11,6000,720,6800,9999,12.08,9999.0,7.3,10.1,1410,550,11.7,15,22,4,28,33,38,42,4479,1733,1416,2617,216,230,653,47.5,2443,50,54
7.5,3,7,9,4,12,1781,110,10,5700,750,6800,9999,14.82,9999.0,6.8,9.9,1565,580,14.2,15,22,2,29,33,38,42,4796,1810,1479,2759,214,210,679,35.5,3259,50,54
7.5,1,7,9,6,13,2393,121,11,6000,650,6800,9999,12.08,9999.0,6.7,9.4,1505,580,12.4,15,22,4,28,33,38,42,4796,1810,1479,2760,220,230,657,36.6,3162,50,54
7.5,3,8,9,6,13,2496,132,19,4000,9999,9999,9999,18.63,9999.0,9999.0,9.6,1825,630,13.8,15,23,4,29,34,38,46,4810,1852,1551,2757,205,370,9999.0,9999.0,2.1590000000000003,51,57
7.5,1,7,9,6,13,2495,151,10,6500,725,6750,9999,11.84,9999.0,9999.0,7.8,1391,609,9.2,15,24,4,28,33,38,42,4671,1751,1480,2704,227,235,0.6970000000000001,39.1,2.9,52,54
7.5,1,7,9,5,13,2324,110,10,6000,700,6600,9999,11.08,9999.0,6.6,9.1,1382,558,12.6,15,18,2,28,33,38,42,4669,1740,1496,2703,217,205,645,45.3,2563,50,56
7.5,1,7,9,6,13,2498,120,10,5750,9999,9999,9999,11.22,9999.0,9999.0,9.9,1360,575,11.3,15,21,4,28,33,38,42,4680,1740,1495,2635,205,223,9999.0,42.7,2.6839999999999997,52,54
7.5,6,7,10,4,12,1590,77,10,6200,750,9999,9999,10.67,9999.0,9999.0,13.7,1282,358,16.6,15,21,1,28,33,39,42,4110,1695,1580,2450,152,135,9999.0,56.6,2117,50,54
7.5,1,7,11,4,12,1997,100,10,6000,9999,9999,9999,11.2,9999.0,9999.0,11.0,1380,500,13.8,15,21,1,28,33,38,42,4290,1695,1680,2550,185,178,0.9159999999999999,33.5,3536,52,54
7.5,3,7,10,4,14,1994,92,10,5600,700,9999,9999,11.6,9999.0,9999.0,12.0,1420,470,15.4,15,21,2,28,33,39,42,4460,1735,1595,2525,167,184,855,40.6,3.81,50,54
7.5,1,7,11,4,12,1997,102,9,5800,9999,9999,9999,11.2,9999.0,9999.0,12.8,1350,720,13.2,15,21,2,28,33,38,42,4515,1695,1620,2720,175,178,9999.0,33.6,3352,50,54
7.5,1,7,11,4,12,1997,102,9,5800,9999,9999,9999,11.33,9999.0,9999.0,12.8,1350,720,13.2,15,21,2,28,33,38,42,4570,1720,1715,2720,175,180,9999.0,33.8,3415,50,54
7.6,2,7,9,6,13,3199,165,10,5600,575,6000,6000,12.37,3.4,5.3,7.9,1560,600,9.5,15,20,2,28,33,38,42,4818,1799,1441,2833,238,315,629,46.2,2548,52,54
7.6,2,7,9,6,13,3199,160,10,5700,550,6000,6000,12.1,3.7,5.6,8.3,1620,450,10.1,15,20,2,28,33,38,42,4567,1722,1380,2690,236,308,0.64,45.4,2548,52,54
7.6,2,7,9,6,13,3199,160,10,5700,9999,6000,6000,12.18,9999.0,9999.0,7.8,1490,555,9.3,15,20,2,28,33,38,42,4526,1728,1426,2715,245,310,9999.0,42.6,2714,52,54
7.6,3,7,9,4,12,1781,165,9,5900,860,6800,9999,19.76,9999.0,4.8,6.7,1475,300,8.9,15,21,2,29,33,38,42,4041,1764,1348,2429,237,280,716,38.3,3.24,50,56
7.6,2,7,9,6,12,2793,142,10,5500,700,9999,6500,12.6,9999.0,9999.0,8.8,1530,540,10.8,15,18,2,28,33,38,42,4775,1799,1439,2830,235,280,0.6509999999999999,52.4,2272,50,54
7.6,2,7,9,6,12,1991,110,11,5900,700,6500,6500,11.99,9999.0,9999.0,9.9,1310,270,11.9,15,18,2,28,33,38,42,4050,1740,1293,2446,206,190,769,36.0,3.2,50,54
7.6,1,7,9,6,13,2498,125,11,5800,720,9999,9999,11.57,9999.0,9999.0,9.5,1382,528,11.1,15,21,4,28,33,38,42,4495,1707,1425,2637,227,230,557,41.3,2.8,52,56
7.6,1,7,9,6,13,2498,125,11,5800,720,9999,9999,11.57,9999.0,9999.0,9.5,1397,528,11.2,15,21,4,28,33,38,42,4495,1707,1425,2637,227,230,557,41.3,2.8,52,56
7.6,1,7,9,5,13,2324,110,10,6000,700,6600,9999,11.08,9999.0,7.1,10.1,1326,519,12.1,15,18,2,28,33,38,42,4376,1735,1446,2513,212,205,633,36.3,3.2,50,56
7.6,1,7,9,5,12,2435,121,11,6000,750,9999,9999,10.89,9999.0,9999.0,9.1,1495,585,12.4,15,21,2,28,33,38,42,4768,1816,1435,2765,220,211,639,48.4,2.41,50,54
7.6,1,7,9,4,12,1855,147,9,5500,750,6700,6500,20.32,9999.0,9999.0,8.4,1300,490,8.8,15,21,2,29,33,39,42,4483,1717,1411,2550,225,300,9999.0,44.3,2611,50,54
7.6,1,7,9,5,12,2435,142,9,5100,850,9999,9999,13.93,9999.0,9999.0,7.8,1443,447,10.2,15,21,2,29,33,38,42,4716,1817,1414,2664,230,270,624,41.3,2.8,50,54
7.6,1,7,9,5,12,2319,176,9,5100,850,9999,9999,17.88,9999.0,9999.0,6.9,1450,440,8.2,15,21,2,29,33,38,42,4716,1817,1414,2664,250,330,624,41.3,2.8,50,54
7.6,1,7,9,5,12,2435,142,9,5100,850,9999,9999,13.93,9999.0,9999.0,8.5,1595,415,11.2,15,21,2,29,33,38,42,4716,1817,1429,2664,220,270,738,41.3,2.8,50,54
7.6,1,7,9,5,12,2319,176,9,5100,850,9999,9999,17.88,9999.0,9999.0,7.5,1599,411,9.1,15,21,2,29,33,38,42,4716,1817,1429,2664,235,330,738,41.3,2.8,50,54
7.6,1,7,9,6,12,2922,147,11,6000,9999,9999,9999,12.04,9999.0,9999.0,8.9,1587,503,10.8,15,21,2,28,33,38,42,4822,1832,1434,2791,225,280,9999.0,40.3,2915,50,54
7.6,1,7,9,6,13,1997,148,8,6000,9999,6500,9999,17.05,9999.0,9999.0,7.4,1430,390,9.7,15,21,2,29,33,38,42,4285,1780,1318,2540,235,271,9999.0,36.4,3.75,52,54
7.6,1,7,9,5,12,1998,162,9,5750,9999,9999,9999,19.5,9999.0,9999.0,6.5,1310,410,8.1,15,21,2,29,33,38,42,4250,1768,1340,2540,250,310,9999.0,39.4,2844,52,54
7.6,1,7,9,5,12,1998,162,9,5750,9999,9999,9999,19.5,9999.0,9999.0,6.5,1310,410,8.1,15,21,2,29,33,38,42,4250,1768,1340,2540,250,310,9999.0,44.1,2539,52,54
7.6,2,7,9,6,12,3239,250,8,5750,9999,9999,9999,19.01,9999.0,9999.0,6.0,1775,225,7.1,15,20,2,30,33,38,42,4646,1830,1265,2591,250,490,9999.0,44.7,2673,50,54
7.6,2,7,9,6,12,3239,250,8,5750,9999,9999,9999,19.01,9999.0,9999.0,6.0,1825,175,7.3,15,20,2,30,33,38,42,4646,1830,1265,2591,250,490,9999.0,45.0,2655,50,54
7.6,1,7,9,4,12,1590,85,10,6300,700,9999,9999,11.3,9999.0,9999.0,11.8,1125,475,13.2,15,21,1,28,33,39,42,4325,1695,1390,2620,190,143,9999.0,31.5,3364,50,54
7.6,1,7,9,4,12,1997,108,10,6000,9999,9999,9999,11.58,9999.0,9999.0,11.1,1340,510,12.4,15,21,1,28,33,39,42,4765,1785,1395,2670,197,184,9999.0,39.8,2.9160000000000004,52,54
7.6,1,7,9,6,13,2497,123,9,6000,650,9999,9999,10.67,9999.0,9999.0,8.6,1415,525,11.5,15,23,4,28,33,38,42,4825,1770,1395,2750,220,212,0.61,36.9,3.26,52,54
7.6,3,7,9,4,14,2457,115,10,5600,700,9999,9999,11.41,9999.0,9999.0,10.1,1405,470,12.2,15,23,4,28,33,38,42,4605,1695,1415,2650,205,223,9999.0,39.2,2852,50,54
7.6,3,7,9,4,14,1994,92,10,5600,700,9999,9999,11.6,9999.0,9999.0,11.8,1385,450,15.1,15,21,2,28,33,38,42,4605,1695,1415,2650,188,184,9999.0,39.5,2852,50,54
7.6,1,7,9,4,12,1840,89,10,6200,800,9999,9999,10.38,9999.0,9999.0,9999.0,1035,485,11.6,15,24,2,28,33,39,42,4225,1690,1390,2480,175,152,9999.0,37.5,2.8280000000000003,50,54
7.6,1,7,9,6,13,2494,118,10,6000,9999,9999,9999,11.59,9999.0,9999.0,9.3,1336,574,11.3,15,21,4,28,33,38,42,4710,1818,1410,2700,205,230,9999.0,42.7,2.6839999999999997,50,54
7.6,2,7,9,4,12,2295,142,9,5300,750,5800,5800,15.33,3.9,6.0,8.4,1454,526,10.2,15,20,2,30,33,38,42,4516,1723,1458,2690,227,280,0.68,42.8,2714,50,54
7.6,2,7,9,6,12,1991,110,11,5900,720,9999,6500,11.99,9999.0,8.2,11.4,1460,540,13.3,15,24,2,28,33,38,42,4478,1739,1409,2725,211,190,659,38.2,3.42,50,56
7.6,1,7,9,5,13,2324,110,10,6000,700,6600,9999,11.08,9999.0,7.9,10.9,1441,559,13.1,15,18,2,28,33,38,42,4669,1740,1496,2703,211,205,645,47.5,2443,50,56
7.6,1,7,9,4,12,1855,147,9,5500,750,6700,6500,20.32,9999.0,9999.0,8.4,1320,490,9.0,15,21,2,29,33,39,42,4483,1717,1413,2550,225,300,9999.0,44.3,2611,50,54
7.6,1,7,9,4,12,1590,85,10,6300,700,9999,9999,11.3,9999.0,9999.0,12.8,1175,475,13.8,15,21,1,28,33,39,42,4425,1695,1440,2620,186,143,9999.0,31.5,3364,50,54
7.6,6,7,10,4,12,1590,77,10,6200,750,9999,9999,10.67,9999.0,9999.0,12.7,1257,383,16.3,15,21,1,28,33,39,42,4110,1695,1580,2450,162,135,9999.0,30.2,3969,50,54
7.6,5,7,10,4,12,1299,51,10,6000,800,9999,9999,9.96,9999.0,9999.0,9999.0,990,410,19.4,15,21,1,28,36,39,42,4040,1530,1675,2375,130,103,9999.0,41.5,2951,50,54
7.6,5,7,10,4,12,1299,51,10,6000,800,9999,9999,9.96,9999.0,9999.0,9999.0,975,365,19.1,15,21,1,28,36,39,42,3470,1530,1675,2030,130,103,9999.0,41.5,2951,50,54
7.6,5,8,10,4,12,1905,46,22,4300,800,9999,9999,7.52,9999.0,9999.0,9999.0,1105,365,24.0,15,21,1,29,35,39,44,3470,1530,1675,2030,130,114,9999.0,41.5,2951,51,59
7.6,5,8,10,5,12,2874,88,22,4000,700,9999,9999,10.93,9999.0,9999.0,9999.0,1858,662,21.1,15,20,1,29,37,40,49,4656,1864,1755,2630,156,250,0.9790000000000001,34.7,3.8680000000000003,51,57
7.7,2,7,9,6,13,2398,125,10,5900,550,6000,6000,11.79,4.9,7.5,10.8,1530,550,12.2,15,20,2,28,33,38,42,4818,1799,1440,2833,222,225,608,38.9,3.46,52,54
7.7,2,7,9,4,12,2295,142,9,5300,750,6350,5800,15.33,4.1,5.9,8.8,1550,480,10.9,15,20,2,30,33,38,42,4567,1722,1380,2690,230,280,0.64,41.8,2.7680000000000002,50,54
7.7,2,7,9,6,13,3199,160,10,5700,550,6000,6000,12.18,3.2,4.8,6.9,1350,315,8.4,15,20,2,28,33,38,42,4010,1712,1279,2400,242,310,632,42.5,2.7239999999999998,52,54
7.7,2,7,9,6,13,2597,125,11,5500,9999,6000,6000,11.61,9999.0,9999.0,9.5,1490,525,11.9,15,20,2,28,33,38,42,4526,1728,1426,2715,232,240,9999.0,40.3,2872,52,54
7.7,2,7,9,6,12,2494,125,11,5500,700,6500,6500,12.34,9999.0,9999.0,8.6,1290,460,10.3,15,18,2,28,33,38,42,4210,1698,1378,2696,225,245,0.6859999999999999,47.8,2397,50,54
7.7,2,7,9,4,12,1998,108,10,6000,9999,9999,9999,11.64,9999.0,9999.0,6.9,930,200,8.6,15,21,2,28,33,39,42,3795,1830,1250,2343,215,185,9999.0,32.0,3613,52,54
7.7,1,7,9,4,12,1985,113,9,5500,900,9999,9999,13.86,9999.0,9999.0,10.4,1315,495,11.6,15,18,2,29,33,39,42,4629,1711,1423,2604,205,219,9999.0,39.4,2.9,50,54
7.7,1,7,9,4,12,1985,113,9,5500,900,9999,9999,13.86,9999.0,9999.0,11.0,1315,495,11.6,15,18,2,29,33,39,42,4629,1711,1428,2605,205,219,9999.0,39.4,2.9,50,54
7.7,1,7,9,4,12,1985,113,9,5500,900,9999,9999,13.86,9999.0,9999.0,10.4,1315,495,11.6,15,18,2,29,33,39,42,4629,1711,1428,2605,205,219,9999.0,39.4,2.9,50,54
7.7,1,7,9,6,13,2959,141,10,5600,9999,9999,9999,11.04,9999.0,9999.0,7.3,1420,260,10.1,15,21,2,28,33,38,42,4285,1780,1315,2540,225,260,9999.0,39.2,2853,52,54
7.7,1,7,9,4,12,2157,136,10,7000,790,9999,9999,12.0,9999.0,9999.0,7.5,1280,460,9.4,15,21,2,28,33,39,42,4545,1750,1315,2585,228,206,9999.0,30.4,3534,52,54
7.7,2,7,9,6,12,1988,114,10,6200,9999,9999,6500,12.33,9999.0,9999.0,11.2,1365,460,12.0,15,23,2,28,33,38,42,4400,1720,1420,2670,205,195,9999.0,38.7,2.9930000000000003,52,54
7.7,2,7,9,6,12,1988,114,10,6200,9999,9999,6500,12.33,9999.0,9999.0,11.2,1365,460,12.0,15,23,2,28,33,38,42,4400,1720,1420,2670,205,195,9999.0,38.3,2.9930000000000003,52,54
