target,u1,u2,u3,u4,u5,u6,u7
0.27987598,0.42408061,0.66967017,0.64181425,0.361489,0.69730594,0.57659891,0.53740558
0.28886309,0.4463816,0.68531937,0.64806934,0.36157686,0.7214577,0.58821652,0.527842
0.29669621,0.47888704,0.67419865,0.65410266,0.36166471,0.73296517,0.5827113,0.55145241
0.30339631,0.51389956,0.65786399,0.65513436,0.36175257,0.74447264,0.59000203,0.56798995
0.31247263,0.54891208,0.68062579,0.66152105,0.3618407,0.75598143,0.56759464,0.53395679
0.31132189,0.58392523,0.68008774,0.66195806,0.36192856,0.7674889,0.60270566,0.56372539
0.31457324,0.61893774,0.67627421,0.66208122,0.36201642,0.77899768,0.60948938,0.57887264
0.31247525,0.65395026,0.68169158,0.66154791,0.36210427,0.79050515,0.59425379,0.57749452
0.30458657,0.68896278,0.67419865,0.66521394,0.36219213,0.79204018,0.61431388,0.56849503
0.29787009,0.70570203,0.66126035,0.67123344,0.36227999,0.77675559,0.59267797,0.56849503
0.28539939,0.68036038,0.65104769,0.7067623,0.36236784,0.761471,0.54592116,0.52765454
0.27202184,0.65501936,0.67150987,0.70232355,0.3624557,0.74618641,0.50445363,0.49131814
0.25544007,0.62967771,0.67222924,0.69666393,0.36254383,0.73177316,0.47365851,0.44997258
0.24094343,0.59715636,0.69187623,0.70190687,0.36263169,0.71748739,0.46548049,0.43083847
0.22393947,0.5605278,0.69404613,0.70775871,0.36271954,0.7032003,0.46268563,0.41828779
0.20620697,0.52389923,0.66673226,0.70228556,0.3628074,0.68891453,0.44041907,0.40490745
0.19039358,0.48727066,0.66626202,0.70365798,0.36289526,0.67462876,0.39492669,0.3485396
0.17705641,0.4506421,0.66299391,0.70056285,0.36298311,0.66142855,0.38044693,0.32171124
0.16243113,0.41401289,0.69664057,0.69680589,0.36307097,0.65006039,0.38212447,0.3577491
0.1510474,0.37738433,0.68031918,0.70195445,0.36315883,0.63869354,0.35387697,0.34422991
0.1400384,0.34267136,0.67958801,0.70754155,0.36324696,0.62741738,0.39443688,0.35726832
0.13098506,0.32011662,0.65812344,0.69872696,0.36333482,0.61843193,0.39543057,0.36701588
0.12427654,0.29756123,0.64695555,0.69973028,0.36342267,0.60944648,0.38162684,0.3429594
0.1199735,0.27500649,0.63215102,0.70211521,0.36351053,0.58602676,0.370269,0.33045384
0.11871961,0.25245174,0.66429113,0.70558864,0.36359839,0.54739209,0.36399856,0.32455428
0.11763571,0.23787549,0.66729832,0.70193028,0.36368624,0.54404867,0.39054348,0.33978658
0.11875926,0.24191657,0.68182277,0.70055365,0.3637741,0.54070525,0.3808491,0.34626239
0.12310708,0.24595765,0.70487644,0.69409867,0.36386196,0.54416695,0.36269346,0.32086423
0.12646908,0.24999809,0.6919234,0.64030372,0.36395009,0.54862485,0.38026697,0.35049745
0.13447263,0.25403917,0.68891621,0.64390031,0.36403795,0.546664,0.45860914,0.39806194
0.1412657,0.25808025,0.69008371,0.70313733,0.3641258,0.54376348,0.45660611,0.40712218
0.14797063,0.26212133,0.68309051,0.69921922,0.36421366,0.53725931,0.39830994,0.37179594
0.15585372,0.26616241,0.65734511,0.70546548,0.36430152,0.52475039,0.38418228,0.33595247
0.16582087,0.27020286,0.65955038,0.70203003,0.36438937,0.51224279,0.36574339,0.29555632
0.17825643,0.27424394,0.67491802,0.69743934,0.36447723,0.49973387,0.36694834,0.30916924
0.18940645,0.27828502,0.69129838,0.70636175,0.4685498,0.48722495,0.33658357,0.30665945
0.20516831,0.27890193,0.65695594,0.69841465,0.47271222,0.47471734,0.35408353,0.30082236
0.22085794,0.27163383,0.65548183,0.70134862,0.47687463,0.4713726,0.32186752,0.29498528
0.23862521,0.26436638,0.67416327,0.69805514,0.48103733,0.47586861,0.36213949,0.30717147
0.25662042,0.25709828,0.66991635,0.69588775,0.48519974,0.48036594,0.33938,0.31105939
0.27551875,0.24983019,0.67419865,0.69924991,0.48936216,0.48486195,0.3639657,0.3149473
0.29555187,0.24660381,0.69195878,0.70261514,0.49352485,0.48935927,0.37266326,0.32638715
0.31237124,0.25280726,0.67499025,0.70131908,0.49768727,0.49775988,0.40109385,0.33696263
0.33455089,0.25901007,0.67776011,0.69690987,0.50184969,0.50779015,0.40109385,0.33696263
0.35387855,0.26521351,0.66662613,0.70114029,0.5060121,0.52647073,0.42881398,0.37555195
0.37038908,0.27141696,0.65826495,0.70700824,0.51028862,0.54876021,0.42434158,0.37555195
0.37390336,0.27761977,0.65168303,0.70471309,0.51528789,0.5551921,0.3922711,0.37555195
0.38065939,0.28382322,0.65078825,0.69628524,0.52028715,0.55500679,0.39906421,0.3702078
0.3928503,0.28850156,0.65649602,0.70736813,0.52528642,0.55482148,0.39047619,0.35851627
0.40736821,0.28350077,0.66753861,0.69776163,0.53028568,0.54212857,0.37299031,0.35939106
0.41944684,0.27850062,0.67337315,0.70508717,0.53528495,0.52421681,0.36071702,0.32386348
0.42974761,0.27349983,0.67593221,0.69751569,0.54028421,0.51020703,0.36853825,0.3226971
0.43325392,0.26849967,0.65363034,0.70270185,0.54528348,0.50277633,0.3707948,0.34223041
0.44314845,0.26349889,0.64845325,0.70877814,0.55028274,0.50868909,0.40335039,0.35945528
0.45411285,0.25849873,0.65708566,0.7039419,0.55528201,0.51655743,0.406477,0.34002958
0.45652028,0.25349794,0.65338269,0.70148099,0.56028127,0.52408276,0.41587875,0.38462086
0.45765326,0.24849779,0.68384231,0.71147539,0.56528054,0.52317068,0.44955323,0.41682635
0.45989535,0.243497,0.67759501,0.69956913,0.5702798,0.52826861,0.44483201,0.40885091
0.46107879,0.23849685,0.68351653,0.69793198,0.57527907,0.55659045,0.4736413,0.44161182
0.45660039,0.24082076,0.66375161,0.70267346,0.58027833,0.58491097,0.51524185,0.49403968
0.45410489,0.24738608,0.66768749,0.69802675,0.5852776,0.60930323,0.52021188,0.47386591
0.44659965,0.25395077,0.65434971,0.7060901,0.59027686,0.62706516,0.53044302,0.47164598
0.43975747,0.26051546,0.67541332,0.69887851,0.59168395,0.64482709,0.54550334,0.49080785
0.43201356,0.26708014,0.65826495,0.6960957,0.58471012,0.66581548,0.53932679,0.49577363
0.42183609,0.27364547,0.68253624,0.69967349,0.44663675,0.66980945,0.54421702,0.49432781
0.4095603,0.28021016,0.70019613,0.70014656,0.42276543,0.67380342,0.53677605,0.5017513
0.39818394,0.28677484,0.66087266,0.70165173,0.39889439,0.67779739,0.5139164,0.46252673
0.38611327,0.31340565,0.65781682,0.69876494,0.37502307,0.68179136,0.50845344,0.48552098
0.3760642,0.32681995,0.69767834,0.69757248,0.36606197,0.68578402,0.54270222,0.4781565
0.362476,0.34023361,0.70588621,0.7092892,0.36563014,0.69034442,0.541527,0.49766204
0.34831877,0.35364727,0.68400004,0.7010743,0.36519859,0.70890147,0.52180805,0.48352148
0.2932558,0.36706157,0.65773132,0.70422582,0.36476677,0.7274572,0.54630143,0.51263399
0.28880106,0.38047524,0.66429113,0.70737734,0.36433495,0.74601424,0.55913024,0.51212197
0.28328535,0.39388954,0.6769464,0.7132357,0.3639034,0.74665165,0.57555983,0.515996
0.27314687,0.4073032,0.65296993,0.70312773,0.36347158,0.73981235,0.49045272,0.47005783
0.26326033,0.41183399,0.67497699,0.69884053,0.36303975,0.73297437,0.5036305,0.46050119
0.25194192,0.40632505,0.66826682,0.69389071,0.3626082,0.71963879,0.4902039,0.45884362
0.23971671,0.40081547,0.69444266,0.70278703,0.36217638,0.71467886,0.51130776,0.4567261
0.25981129,0.39530652,0.68776198,0.69920003,0.36174456,0.73446209,0.5305682,0.46106008
0.21602443,0.42584103,0.65960934,0.70514012,0.36131301,0.75794753,0.54661596,0.4963707
0.20495972,0.42500025,0.68368016,0.70797396,0.36088119,0.75182449,0.54680375,0.48530576
0.19479652,0.41368854,0.67077871,0.75299537,0.36044936,0.74139338,0.50795268,0.48281853
0.19284796,0.40237682,0.69066156,0.74870816,0.36001781,0.73096227,0.47813092,0.43663563
0.18254653,0.39106511,0.67419865,0.75101674,0.35958599,0.72053248,0.47813092,0.45414167
0.17583,0.37975275,0.6561894,0.75144186,0.35915417,0.71010137,0.43820321,0.41935349
0.16915533,0.36450553,0.6522034,0.75580618,0.35872262,0.70177567,0.43091404,0.39924394
0.17913737,0.3242779,0.65480963,0.74860418,0.3582908,0.68171513,0.37673975,0.3527816
0.17244041,0.2840509,0.66023437,0.75655397,0.35785897,0.62468245,0.35768743,0.33944292
0.16481072,0.24382327,0.68873932,0.82007858,0.35742715,0.57539588,0.27566468,0.26023876
0.15904243,0.20359563,0.69402254,0.82175371,0.3569956,0.48967994,0.22982959,0.18778118
0.15347527,0.16336864,0.69970672,0.81982305,0.35656378,0.40391012,0.22552775,0.16504207
0.1501627,0.123141,0.65723897,0.82152657,0.35613195,0.31476271,0.19802044,0.17073162
0.1479496,0.08291337,0.6721231,0.82710101,0.35570041,0.14723806,0.1150212,0.07840575
0.14900448,0.05430145,0.71435058,0.82813272,0.35526858,0.05188482,0.1731734,0.13744133
0.15219002,0.05243737,0.70633876,0.82364831,0.35483676,0.0,0.12673583,0.09625371
0.16574482,0.12444669,0.53089854,0.17447973,0.35440521,0.00125378,0.09713159,0.0730616
0.1869634,0.13651778,0.0,0.1774893,0.35397339,0.35198851,0.20269001,0.18982581
0.218464,0.15267764,0.06970644,0.21072799,0.35461049,0.39637428,0.27423908,0.27963148
0.27783602,0.16883688,0.1664157,0.20836185,0.35528461,0.37091223,0.17182292,0.202314
0.34047771,0.18499674,0.17576748,0.21067581,0.35595873,0.35231181,0.14065067,0.14729998
0.4107768,0.16518693,0.2079157,0.21021271,0.35663285,0.33958473,0.10883996,0.11965932
0.48315091,0.13654004,0.21338761,0.20280621,0.35730697,0.29991181,0.06979798,0.09867672
0.55038175,0.10789314,0.19123978,0.20793597,0.35798109,0.28413044,0.01750153,0.04090991
0.60728337,0.07924689,0.21378857,0.20595773,0.35865493,0.25029012,0.01590379,0.0
0.650774,0.05059999,0.23380262,0.196446,0.35932905,0.23157536,0.0,0.01006172
0.68860255,0.04035928,0.22532056,0.19301324,0.36000317,0.25107866,0.02173763,0.02520898
0.72309242,0.07250285,0.23614793,0.19196964,0.36067729,0.27058327,0.06513153,0.08592123
0.75235097,0.10464705,0.22231042,0.18914923,0.36135141,0.31070434,0.08841995,0.10113791
0.7769781,0.13679062,0.20321475,0.19803519,0.36202553,0.38559884,0.14846095,0.16273362
0.80359023,0.16893418,0.22614754,0.20978913,0.36269938,0.41944705,0.19231961,0.19341172
0.82021419,0.20107838,0.22742855,0.20326049,0.3633735,0.42454104,0.19758697,0.19175762
0.84262537,0.23322195,0.2075737,0.20513436,0.36404762,0.45764276,0.20285433,0.22242356
0.8638855,0.26536615,0.18114505,0.20976266,0.36472174,0.47242662,0.18105879,0.18475242
0.87943631,0.2924536,0.28102292,0.37464049,0.36539586,0.45631669,0.22697213,0.21326266
0.88381084,0.32848115,0.26750971,0.37445096,0.3660697,0.51715672,0.29283132,0.26041927
0.88294778,0.44142215,0.20979372,0.37164973,0.36674382,0.64051902,0.3465299,0.33641416
0.87644935,0.55436315,0.21072241,0.37874776,0.36741794,0.68183473,0.4532698,0.41858633
0.86261612,0.6673035,0.21262107,0.38709541,0.36809206,0.72315175,0.47587437,0.4827734
0.83481331,0.78024514,0.20404099,0.38080158,0.36876618,0.76255262,0.51279752,0.50038011
0.81349814,0.89318677,0.2012527,0.3782743,0.3694403,0.76552411,0.499421,0.52687349
0.7836129,0.97845521,0.21102166,0.37542588,0.37011415,0.7684956,0.49637419,0.49045378
0.74241436,1.0,0.20303343,0.37313571,0.37078827,0.77467121,0.47974586,0.48594275
0.70077549,0.82552635,0.67816107,0.54836745,0.37146239,0.71788297,0.4756459,0.43593963
0.64962792,0.66304873,0.74000458,0.74548259,0.37162512,0.62306725,0.40121591,0.33808388
0.6071419,0.56911557,0.75075972,0.74329448,0.37165993,0.62848717,0.36358543,0.33503256
0.55137428,0.53908094,0.70292619,0.75204883,0.37169501,0.70196229,0.40328154,0.37852863
0.50548375,0.50904568,0.69667595,0.74984384,0.37172983,0.7231373,0.4363817,0.41634557
0.46764945,0.48093875,0.67419865,0.75146219,0.37176464,0.71917093,0.4695163,0.4328831
0.42533161,0.46506698,0.66884909,0.76324529,0.37179945,0.74813674,0.4860836,0.45328078
0.38375807,0.44919458,0.68525304,0.79809313,0.37183454,0.72868338,0.5022628,0.47569184
0.34701535,0.43332282,0.66514022,0.81195806,0.37186935,0.74135921,0.47803077,0.46674963
0.31554088,0.41745042,0.67660441,0.88242952,0.37190416,0.70888701,0.47490102,0.44652726
0.28762785,0.40083455,0.71584975,0.88118947,0.37193897,0.68840724,0.46761967,0.44170381
0.26874908,0.38248306,0.6935862,0.89525353,0.37197406,0.70840469,0.45195531,0.40392506
0.24643215,0.36413157,0.76500704,0.94734534,0.37200887,0.67749906,0.44381328,0.38382071
0.22397378,0.34577944,0.74331839,0.95543708,0.37204368,0.66337888,0.40701688,0.37945548
0.20605981,0.32742796,0.710568,0.9510931,0.37207849,0.69059019,0.42513966,0.3824825
0.19154985,0.30907647,0.71594557,0.95277782,0.37211358,0.6827087,0.44309031,0.43445909
0.17822043,0.29492442,0.69297297,0.95243712,0.37214839,0.67528719,0.47124705,0.45392298
0.16684939,0.30742862,0.68184046,0.95169892,0.3721832,0.67923779,0.50097961,0.47628544
0.15579066,0.31993218,0.71049429,0.95427301,0.37221829,0.68796171,0.47012034,0.43859348
0.14555808,0.33243638,0.71481345,0.95062923,0.3722531,0.71512833,0.48567047,0.45771023
0.14126481,0.34494057,0.69667595,0.94551865,0.37228791,0.71310966,0.48752484,0.45656989
0.13454878,0.35744477,0.69599196,0.96561143,0.37232272,0.70681577,0.48444987,0.45543128
0.1319527,0.29648069,0.70378855,0.94602971,0.37235781,0.70056,0.47592914,0.45429268
0.12434472,0.30162457,0.69484067,0.95263126,0.37239262,0.69523602,0.49291896,0.45315234
0.1210576,0.30676909,0.70293061,0.94942103,0.37242743,0.68991072,0.45731656,0.43149282
0.11868312,0.31191362,0.68698512,0.95434859,0.37246224,0.68458543,0.46613461,0.44275737
0.11553545,0.3170575,0.69837413,0.95284381,0.37249733,0.67926014,0.4559739,0.42592998
0.11203016,0.32115837,0.70953022,0.95102557,0.37253214,0.66934947,0.43690124,0.41083132
0.11083696,0.31863794,0.70648765,0.94557505,0.37256695,0.6639164,0.43248048,0.41452831
0.10766643,0.31611687,0.71298702,0.9567999,0.37260204,0.65137988,0.43339906,0.40221021
0.10864758,0.31359581,0.68876732,0.95161374,0.37263685,0.63587713,0.42352002,0.40758734
0.10766643,0.31107475,0.67857382,0.94648399,0.37267166,0.654538,0.39606904,0.37167965
0.108621,0.30855432,0.70006051,0.95617528,0.37270647,0.64077004,0.3852057,0.37587305
0.10981705,0.30603325,0.70691514,0.94939916,0.37274156,0.62700208,0.37650815,0.35410071
0.10413909,0.30351219,0.71451862,0.94697125,0.37277637,0.61452864,0.40208754,0.36838533
0.10863691,0.30099113,0.72306849,0.95530318,0.37281118,0.60705457,0.42753235,0.37580188
0.11449271,0.29847006,0.71929623,0.94997621,0.37284599,0.5995805,0.42473749,0.37763997
0.11653309,0.29594963,0.70778487,0.94930439,0.37288108,0.59621605,0.43402188,0.37947631
0.11992407,0.29342857,0.69206197,0.94528193,0.37291589,0.59978289,0.44085567,0.38131439
0.12328037,0.29090751,0.69910529,0.95820071,0.3729507,0.60334973,0.43219254,0.38315248
0.12791682,0.28838644,0.69360979,0.95273984,0.37298551,0.61079752,0.44570208,0.41408398
0.13355501,0.28586538,0.66981169,0.94991022,0.3730206,0.60430124,0.45485188,0.4120029
0.13580789,0.28334495,0.6947537,0.95453813,0.37305541,0.59780496,0.431673,0.39557992
0.14459272,0.28082389,0.72446152,0.94991943,0.37309022,0.59130868,0.43091404,0.40414028
0.14922294,0.27830282,0.71594704,0.94967119,0.37312531,0.58481371,0.42575309,0.39318295
0.15591111,0.27578176,0.69423924,0.9582103,0.37316012,0.57831743,0.39589378,0.39593227
0.16017257,0.27326069,0.69113475,0.93099073,0.37319493,0.57275295,0.41125456,0.39041976
0.16588972,0.27074027,0.68618025,0.92234035,0.37322974,0.57079342,0.40900427,0.38490725
0.17248189,0.26919608,0.68886904,0.91639681,0.37326483,0.56883389,0.42656526,0.37939473
0.17712914,0.26990203,0.69215926,0.9271766,0.37329964,0.56687436,0.3886093,0.35276598
0.18041557,0.27060798,0.70632255,0.92778242,0.37333445,0.56491352,0.43284822,0.37390305
0.18611114,0.27131393,0.69382206,0.9339343,0.37336926,0.56275817,0.40746131,0.35552223
0.19061407,0.27201988,0.69047287,0.93307294,0.37340435,0.56027163,0.40109385,0.38905725
0.19613404,0.27272583,0.71646593,0.92401587,0.37343916,0.55778509,0.39054661,0.36156065
0.20175176,0.27343178,0.69928218,0.9167567,0.37347397,0.55529855,0.41216062,0.38620206
0.20638765,0.27413772,0.67062393,0.92719578,0.37350879,0.55281201,0.42731014,0.39054472
0.20958438,0.27484367,0.68352685,0.93311093,0.37354387,0.55032679,0.42790323,0.4014604
0.21509845,0.27554899,0.69674523,0.93665994,0.37357868,0.54784025,0.3919816,0.35184607
0.22292489,0.27625494,0.69044929,0.90470848,0.37361349,0.53495151,0.37288077,0.33944292
0.22643348,0.27696088,0.69781544,0.89214959,0.37364858,0.52054089,0.36116927,0.33861673
0.23186428,0.27766683,0.6993721,0.87266226,0.37368339,0.50612895,0.38357354,0.33914612
0.23632516,0.27837278,0.71481345,0.86929281,0.3737182,0.49171701,0.38730107,0.35119172
0.2420605,0.27907873,0.70087422,0.85200164,0.37375302,0.47889005,0.38590676,0.35269655
0.24539921,0.27978468,0.67681373,0.85624166,0.3737881,0.50523395,0.40964743,0.35565588
0.25089836,0.28049063,0.71009628,0.81688907,0.37382291,0.53157655,0.42507081,0.39146463
0.25441242,0.28097525,0.71307989,0.83279862,0.37385773,0.55791914,0.44752985,0.40806291
0.26423536,0.2800219,0.71401153,0.83204124,0.37389254,0.58426173,0.46998889,0.42516628
0.26886499,0.27906855,0.69986003,0.82697785,0.37392762,0.61060433,0.46103939,0.4229151
0.2800703,0.27811521,0.69759579,0.85442456,0.37396243,0.62627662,0.48580661,0.45721729
0.28782582,0.27716186,0.70953022,0.85945955,0.37399725,0.6328189,0.47386508,0.44073877
0.2957155,0.27620851,0.70174542,0.84905424,0.37403206,0.63936118,0.46448837,0.43554389
0.30011332,0.27525516,0.70572701,0.85313733,0.37406714,0.64590214,0.45810525,0.41643582
0.30355039,0.27430181,0.71439185,0.85349223,0.37410196,0.64016155,0.42819429,0.39810707
0.302377,0.27334846,0.7009553,0.85185968,0.37413677,0.62929542,0.45820853,0.4065442
0.30243155,0.27239511,0.69197205,0.84999731,0.37417185,0.61842799,0.44526079,0.41070114
0.29440639,0.2714424,0.70514326,0.85315613,0.37420667,0.60756186,0.40718276,0.3794468
0.28895173,0.27048905,0.68618025,0.83863818,0.37424148,0.59669574,0.39522088,0.38320455
0.27999523,0.2695357,0.68300796,0.83180489,0.37427629,0.59070939,0.43339906,0.38696402
0.27330368,0.26858235,0.69007781,0.80348762,0.37431138,0.59295542,0.43339906,0.39072176
0.26767722,0.267629,0.68997757,0.80335487,0.37434619,0.59520145,0.43339906,0.39676539
0.25994616,0.26667566,0.72377754,0.78340406,0.374381,0.59744617,0.46212697,0.40874156
0.2542881,0.26572231,0.7055796,0.7806976,0.37415472,0.59969221,0.44337512,0.40660495
0.24873731,0.26476896,0.68835015,0.77562463,0.37392016,0.60193824,0.43004397,0.42260268
0.24536228,0.26381561,0.68835015,0.77867217,0.37368588,0.60418427,0.4236546,0.39512171
0.23971387,0.26286226,0.71260817,0.7792968,0.37345132,0.60642899,0.41726367,0.40175894
0.23412796,0.26190891,0.70519043,0.77723338,0.37321676,0.60867502,0.41090872,0.39251819
0.23198246,0.26095556,0.70139901,0.7721324,0.3729822,0.61092106,0.41021392,0.38884376
0.22753815,0.26000221,0.71736072,0.78076359,0.37274764,0.61316578,0.43339906,0.3851676
0.22648064,0.25904886,0.71536624,0.77366557,0.37251335,0.61538553,0.43339906,0.40366644
0.22290103,0.25809552,0.70283185,0.78194685,0.37227879,0.61750276,0.45944948,0.4202734
0.21970436,0.25714217,0.68481228,0.77765006,0.37204423,0.61962132,0.45775316,0.42955233
0.21720841,0.25618882,0.69139567,0.77630604,0.37180967,0.62173855,0.4363817,0.42128357
0.21614578,0.25523547,0.68339713,0.78099073,0.37157511,0.62385579,0.42147161,0.39353356
0.21421586,0.25428212,0.6954259,0.77726178,0.37134083,0.62319342,0.38937922,0.3470608
0.21189742,0.25332877,0.6954259,0.78069722,0.37110626,0.61178583,0.39471073,0.36027278
0.20745244,0.25085668,0.71413535,0.7721512,0.3708717,0.60037824,0.40004225,0.3674203
0.20395678,0.24666678,0.70032143,0.77579498,0.37063714,0.59306187,0.42104283,0.39514948
0.19840588,0.24247751,0.69195878,0.7775269,0.37040258,0.59264395,0.43073252,0.39896102
0.19489346,0.23828761,0.72384682,0.7749812,0.3701683,0.59222602,0.42729606,0.39484573
0.19603858,0.23409834,0.69243345,0.78378313,0.36993374,0.59180809,0.4317622,0.39484573
0.19487265,0.22990844,0.69715946,0.77818951,0.36969918,0.58158857,0.40453969,0.38306222
0.19369287,0.22571918,0.69118045,0.78271344,0.36946462,0.55484119,0.36332097,0.34378385
0.19615484,0.22152928,0.69995438,0.78677351,0.36923006,0.5280925,0.37903854,0.35248132
0.19729432,0.21734001,0.72741565,0.74460052,0.36899577,0.50134512,0.35179569,0.31198624
0.19843898,0.21315011,0.70852193,0.75399216,0.36876121,0.4947437,0.39911428,0.358216
