heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
31.86,4,13,24,3226,88.4,88.0,6,105,130,8.0,2500
33.22,4,13,24,3226,88.4,88.0,6,105,130,8.5,2500
34.61,4,13,24,3226,88.4,88.0,6,105,130,9.0,2500
36.06,4,13,24,3226,88.4,88.0,6,105,130,9.5,2500
37.55,4,13,24,3226,88.4,88.0,6,105,130,10.0,2500
39.09,4,13,24,3226,88.4,88.0,6,105,130,10.5,2500
40.68,4,13,24,3226,88.4,88.0,6,105,130,11.0,2500
42.31,4,13,24,3226,88.4,88.0,6,105,130,11.5,2500
43.99,4,13,24,3226,88.4,88.0,6,105,130,12.0,2500
45.71,4,13,24,3226,88.4,88.0,6,105,130,12.5,2500
47.48,4,13,24,3226,88.4,88.0,6,105,130,13.0,2500
49.3,4,13,24,3226,88.4,88.0,6,105,130,13.5,2500
51.17,4,13,24,3226,88.4,88.0,6,105,130,14.0,2500
53.08,4,13,24,3226,88.4,88.0,6,105,130,14.5,2500
55.03,4,13,24,3226,88.4,88.0,6,105,130,15.0,2500
57.03,4,13,24,3226,88.4,88.0,6,105,130,15.5,2500
59.08,4,13,24,3226,88.4,88.0,6,105,130,16.0,2500
61.18,4,13,24,3226,88.4,88.0,6,105,130,16.5,2500
63.32,4,13,24,3226,88.4,88.0,6,105,130,17.0,2500
65.51,4,13,24,3226,88.4,88.0,6,105,130,17.5,2500
67.75,4,13,24,3226,88.4,88.0,6,105,130,18.0,2500
70.03,4,13,24,3226,88.4,88.0,6,105,130,18.5,2500
72.36,4,13,24,3226,88.4,88.0,6,105,130,19.0,2500
74.73,4,13,24,3226,88.4,88.0,6,105,130,19.5,2500
77.15,4,13,24,3226,88.4,88.0,6,105,130,20.0,2500
21.25,4,13,24,3226,88.4,88.0,6,105,130,0.0,3000
22.01,4,13,24,3226,88.4,88.0,6,105,130,0.5,3000
22.83,4,13,24,3226,88.4,88.0,6,105,130,1.0,3000
23.7,4,13,24,3226,88.4,88.0,6,105,130,1.5,3000
24.63,4,13,24,3226,88.4,88.0,6,105,130,2.0,3000
25.61,4,13,24,3226,88.4,88.0,6,105,130,2.5,3000
26.65,4,13,24,3226,88.4,88.0,6,105,130,3.0,3000
27.75,4,13,24,3226,88.4,88.0,6,105,130,3.5,3000
28.89,4,13,24,3226,88.4,88.0,6,105,130,4.0,3000
30.1,4,13,24,3226,88.4,88.0,6,105,130,4.5,3000
31.36,4,13,24,3226,88.4,88.0,6,105,130,5.0,3000
32.67,4,13,24,3226,88.4,88.0,6,105,130,5.5,3000
34.04,4,13,24,3226,88.4,88.0,6,105,130,6.0,3000
35.47,4,13,24,3226,88.4,88.0,6,105,130,6.5,3000
36.95,4,13,24,3226,88.4,88.0,6,105,130,7.0,3000
38.49,4,13,24,3226,88.4,88.0,6,105,130,7.5,3000
40.08,4,13,24,3226,88.4,88.0,6,105,130,8.0,3000
41.73,4,13,24,3226,88.4,88.0,6,105,130,8.5,3000
43.43,4,13,24,3226,88.4,88.0,6,105,130,9.0,3000
45.19,4,13,24,3226,88.4,88.0,6,105,130,9.5,3000
47.0,4,13,24,3226,88.4,88.0,6,105,130,10.0,3000
48.87,4,13,24,3226,88.4,88.0,6,105,130,10.5,3000
50.79,4,13,24,3226,88.4,88.0,6,105,130,11.0,3000
52.77,4,13,24,3226,88.4,88.0,6,105,130,11.5,3000
54.81,4,13,24,3226,88.4,88.0,6,105,130,12.0,3000
56.9,4,13,24,3226,88.4,88.0,6,105,130,12.5,3000
59.04,4,13,24,3226,88.4,88.0,6,105,130,13.0,3000
61.24,4,13,24,3226,88.4,88.0,6,105,130,13.5,3000
63.5,4,13,24,3226,88.4,88.0,6,105,130,14.0,3000
65.81,4,13,24,3226,88.4,88.0,6,105,130,14.5,3000
68.18,4,13,24,3226,88.4,88.0,6,105,130,15.0,3000
70.6,4,13,24,3226,88.4,88.0,6,105,130,15.5,3000
73.08,4,13,24,3226,88.4,88.0,6,105,130,16.0,3000
75.61,4,13,24,3226,88.4,88.0,6,105,130,16.5,3000
78.2,4,13,24,3226,88.4,88.0,6,105,130,17.0,3000
80.84,4,13,24,3226,88.4,88.0,6,105,130,17.5,3000
83.54,4,13,24,3226,88.4,88.0,6,105,130,18.0,3000
86.3,4,13,24,3226,88.4,88.0,6,105,130,18.5,3000
89.11,4,13,24,3226,88.4,88.0,6,105,130,19.0,3000
91.97,4,13,24,3226,88.4,88.0,6,105,130,19.5,3000
94.89,4,13,24,3226,88.4,88.0,6,105,130,20.0,3000
25.46,4,13,24,3226,88.4,88.0,6,105,130,0.0,3500
26.53,4,13,24,3226,88.4,88.0,6,105,130,0.5,3500
27.66,4,13,24,3226,88.4,88.0,6,105,130,1.0,3500
28.85,4,13,24,3226,88.4,88.0,6,105,130,1.5,3500
30.11,4,13,24,3226,88.4,88.0,6,105,130,2.0,3500
31.43,4,13,24,3226,88.4,88.0,6,105,130,2.5,3500
32.81,4,13,24,3226,88.4,88.0,6,105,130,3.0,3500
34.26,4,13,24,3226,88.4,88.0,6,105,130,3.5,3500
35.77,4,13,24,3226,88.4,88.0,6,105,130,4.0,3500
37.35,4,13,24,3226,88.4,88.0,6,105,130,4.5,3500
38.99,4,13,24,3226,88.4,88.0,6,105,130,5.0,3500
40.69,4,13,24,3226,88.4,88.0,6,105,130,5.5,3500
42.46,4,13,24,3226,88.4,88.0,6,105,130,6.0,3500
44.29,4,13,24,3226,88.4,88.0,6,105,130,6.5,3500
46.19,4,13,24,3226,88.4,88.0,6,105,130,7.0,3500
48.14,4,13,24,3226,88.4,88.0,6,105,130,7.5,3500
50.17,4,13,24,3226,88.4,88.0,6,105,130,8.0,3500
52.25,4,13,24,3226,88.4,88.0,6,105,130,8.5,3500
54.4,4,13,24,3226,88.4,88.0,6,105,130,9.0,3500
56.62,4,13,24,3226,88.4,88.0,6,105,130,9.5,3500
58.9,4,13,24,3226,88.4,88.0,6,105,130,10.0,3500
61.24,4,13,24,3226,88.4,88.0,6,105,130,10.5,3500
63.64,4,13,24,3226,88.4,88.0,6,105,130,11.0,3500
66.11,4,13,24,3226,88.4,88.0,6,105,130,11.5,3500
68.65,4,13,24,3226,88.4,88.0,6,105,130,12.0,3500
71.24,4,13,24,3226,88.4,88.0,6,105,130,12.5,3500
73.91,4,13,24,3226,88.4,88.0,6,105,130,13.0,3500
76.63,4,13,24,3226,88.4,88.0,6,105,130,13.5,3500
79.42,4,13,24,3226,88.4,88.0,6,105,130,14.0,3500
82.27,4,13,24,3226,88.4,88.0,6,105,130,14.5,3500
85.19,4,13,24,3226,88.4,88.0,6,105,130,15.0,3500
88.17,4,13,24,3226,88.4,88.0,6,105,130,15.5,3500
91.21,4,13,24,3226,88.4,88.0,6,105,130,16.0,3500
94.32,4,13,24,3226,88.4,88.0,6,105,130,16.5,3500
97.49,4,13,24,3226,88.4,88.0,6,105,130,17.0,3500
100.73,4,13,24,3226,88.4,88.0,6,105,130,17.5,3500
104.03,4,13,24,3226,88.4,88.0,6,105,130,18.0,3500
107.39,4,13,24,3226,88.4,88.0,6,105,130,18.5,3500
110.82,4,13,24,3226,88.4,88.0,6,105,130,19.0,3500
114.31,4,13,24,3226,88.4,88.0,6,105,130,19.5,3500
117.86,4,13,24,3226,88.4,88.0,6,105,130,20.0,3500
30.49,4,13,24,3226,88.4,88.0,6,105,130,0.0,4200
32.24,4,13,24,3226,88.4,88.0,6,105,130,0.5,4200
34.06,4,13,24,3226,88.4,88.0,6,105,130,1.0,4200
35.96,4,13,24,3226,88.4,88.0,6,105,130,1.5,4200
37.93,4,13,24,3226,88.4,88.0,6,105,130,2.0,4200
39.97,4,13,24,3226,88.4,88.0,6,105,130,2.5,4200
42.09,4,13,24,3226,88.4,88.0,6,105,130,3.0,4200
44.29,4,13,24,3226,88.4,88.0,6,105,130,3.5,4200
46.56,4,13,24,3226,88.4,88.0,6,105,130,4.0,4200
48.91,4,13,24,3226,88.4,88.0,6,105,130,4.5,4200
51.33,4,13,24,3226,88.4,88.0,6,105,130,5.0,4200
53.82,4,13,24,3226,88.4,88.0,6,105,130,5.5,4200
56.4,4,13,24,3226,88.4,88.0,6,105,130,6.0,4200
59.04,4,13,24,3226,88.4,88.0,6,105,130,6.5,4200
61.76,4,13,24,3226,88.4,88.0,6,105,130,7.0,4200
64.56,4,13,24,3226,88.4,88.0,6,105,130,7.5,4200
67.43,4,13,24,3226,88.4,88.0,6,105,130,8.0,4200
70.37,4,13,24,3226,88.4,88.0,6,105,130,8.5,4200
73.4,4,13,24,3226,88.4,88.0,6,105,130,9.0,4200
76.49,4,13,24,3226,88.4,88.0,6,105,130,9.5,4200
79.66,4,13,24,3226,88.4,88.0,6,105,130,10.0,4200
82.91,4,13,24,3226,88.4,88.0,6,105,130,10.5,4200
86.23,4,13,24,3226,88.4,88.0,6,105,130,11.0,4200
89.62,4,13,24,3226,88.4,88.0,6,105,130,11.5,4200
93.09,4,13,24,3226,88.4,88.0,6,105,130,12.0,4200
96.64,4,13,24,3226,88.4,88.0,6,105,130,12.5,4200
100.26,4,13,24,3226,88.4,88.0,6,105,130,13.0,4200
103.96,4,13,24,3226,88.4,88.0,6,105,130,13.5,4200
107.73,4,13,24,3226,88.4,88.0,6,105,130,14.0,4200
111.57,4,13,24,3226,88.4,88.0,6,105,130,14.5,4200
115.49,4,13,24,3226,88.4,88.0,6,105,130,15.0,4200
119.49,4,13,24,3226,88.4,88.0,6,105,130,15.5,4200
123.56,4,13,24,3226,88.4,88.0,6,105,130,16.0,4200
127.7,4,13,24,3226,88.4,88.0,6,105,130,16.5,4200
131.92,4,13,24,3226,88.4,88.0,6,105,130,17.0,4200
136.22,4,13,24,3226,88.4,88.0,6,105,130,17.5,4200
140.59,4,13,24,3226,88.4,88.0,6,105,130,18.0,4200
145.04,4,13,24,3226,88.4,88.0,6,105,130,18.5,4200
149.56,4,13,24,3226,88.4,88.0,6,105,130,19.0,4200
154.15,4,13,24,3226,88.4,88.0,6,105,130,19.5,4200
158.82,4,13,24,3226,88.4,88.0,6,105,130,20.0,4200
32.34,4,13,24,3226,88.4,88.0,6,105,130,0.0,4500
34.47,4,13,24,3226,88.4,88.0,6,105,130,0.5,4500
36.68,4,13,24,3226,88.4,88.0,6,105,130,1.0,4500
38.96,4,13,24,3226,88.4,88.0,6,105,130,1.5,4500
41.33,4,13,24,3226,88.4,88.0,6,105,130,2.0,4500
43.78,4,13,24,3226,88.4,88.0,6,105,130,2.5,4500
46.31,4,13,24,3226,88.4,88.0,6,105,130,3.0,4500
48.91,4,13,24,3226,88.4,88.0,6,105,130,3.5,4500
51.6,4,13,24,3226,88.4,88.0,6,105,130,4.0,4500
54.36,4,13,24,3226,88.4,88.0,6,105,130,4.5,4500
57.21,4,13,24,3226,88.4,88.0,6,105,130,5.0,4500
60.13,4,13,24,3226,88.4,88.0,6,105,130,5.5,4500
63.14,4,13,24,3226,88.4,88.0,6,105,130,6.0,4500
66.22,4,13,24,3226,88.4,88.0,6,105,130,6.5,4500
69.38,4,13,24,3226,88.4,88.0,6,105,130,7.0,4500
72.63,4,13,24,3226,88.4,88.0,6,105,130,7.5,4500
75.95,4,13,24,3226,88.4,88.0,6,105,130,8.0,4500
79.35,4,13,24,3226,88.4,88.0,6,105,130,8.5,4500
82.83,4,13,24,3226,88.4,88.0,6,105,130,9.0,4500
86.39,4,13,24,3226,88.4,88.0,6,105,130,9.5,4500
90.03,4,13,24,3226,88.4,88.0,6,105,130,10.0,4500
93.75,4,13,24,3226,88.4,88.0,6,105,130,10.5,4500
97.55,4,13,24,3226,88.4,88.0,6,105,130,11.0,4500
101.43,4,13,24,3226,88.4,88.0,6,105,130,11.5,4500
105.38,4,13,24,3226,88.4,88.0,6,105,130,12.0,4500
109.42,4,13,24,3226,88.4,88.0,6,105,130,12.5,4500
113.54,4,13,24,3226,88.4,88.0,6,105,130,13.0,4500
117.73,4,13,24,3226,88.4,88.0,6,105,130,13.5,4500
122.01,4,13,24,3226,88.4,88.0,6,105,130,14.0,4500
126.36,4,13,24,3226,88.4,88.0,6,105,130,14.5,4500
130.8,4,13,24,3226,88.4,88.0,6,105,130,15.0,4500
135.31,4,13,24,3226,88.4,88.0,6,105,130,15.5,4500
139.91,4,13,24,3226,88.4,88.0,6,105,130,16.0,4500
144.58,4,13,24,3226,88.4,88.0,6,105,130,16.5,4500
149.33,4,13,24,3226,88.4,88.0,6,105,130,17.0,4500
154.16,4,13,24,3226,88.4,88.0,6,105,130,17.5,4500
159.07,4,13,24,3226,88.4,88.0,6,105,130,18.0,4500
164.07,4,13,24,3226,88.4,88.0,6,105,130,18.5,4500
169.14,4,13,24,3226,88.4,88.0,6,105,130,19.0,4500
174.29,4,13,24,3226,88.4,88.0,6,105,130,19.5,4500
179.51,4,13,24,3226,88.4,88.0,6,105,130,20.0,4500
35.0,4,13,24,3226,88.4,88.0,6,105,130,0.0,5000
37.89,4,13,24,3226,88.4,88.0,6,105,130,0.5,5000
40.86,4,13,24,3226,88.4,88.0,6,105,130,1.0,5000
43.93,4,13,24,3226,88.4,88.0,6,105,130,1.5,5000
47.08,4,13,24,3226,88.4,88.0,6,105,130,2.0,5000
50.31,4,13,24,3226,88.4,88.0,6,105,130,2.5,5000
53.64,4,13,24,3226,88.4,88.0,6,105,130,3.0,5000
57.05,4,13,24,3226,88.4,88.0,6,105,130,3.5,5000
60.55,4,13,24,3226,88.4,88.0,6,105,130,4.0,5000
64.13,4,13,24,3226,88.4,88.0,6,105,130,4.5,5000
67.8,4,13,24,3226,88.4,88.0,6,105,130,5.0,5000
71.56,4,13,24,3226,88.4,88.0,6,105,130,5.5,5000
75.4,4,13,24,3226,88.4,88.0,6,105,130,6.0,5000
79.33,4,13,24,3226,88.4,88.0,6,105,130,6.5,5000
83.35,4,13,24,3226,88.4,88.0,6,105,130,7.0,5000
87.45,4,13,24,3226,88.4,88.0,6,105,130,7.5,5000
91.64,4,13,24,3226,88.4,88.0,6,105,130,8.0,5000
95.92,4,13,24,3226,88.4,88.0,6,105,130,8.5,5000
100.28,4,13,24,3226,88.4,88.0,6,105,130,9.0,5000
104.73,4,13,24,3226,88.4,88.0,6,105,130,9.5,5000
109.27,4,13,24,3226,88.4,88.0,6,105,130,10.0,5000
113.89,4,13,24,3226,88.4,88.0,6,105,130,10.5,5000
118.6,4,13,24,3226,88.4,88.0,6,105,130,11.0,5000
123.4,4,13,24,3226,88.4,88.0,6,105,130,11.5,5000
128.28,4,13,24,3226,88.4,88.0,6,105,130,12.0,5000
133.25,4,13,24,3226,88.4,88.0,6,105,130,12.5,5000
138.31,4,13,24,3226,88.4,88.0,6,105,130,13.0,5000
143.45,4,13,24,3226,88.4,88.0,6,105,130,13.5,5000
148.68,4,13,24,3226,88.4,88.0,6,105,130,14.0,5000
154.0,4,13,24,3226,88.4,88.0,6,105,130,14.5,5000
159.4,4,13,24,3226,88.4,88.0,6,105,130,15.0,5000
164.89,4,13,24,3226,88.4,88.0,6,105,130,15.5,5000
170.46,4,13,24,3226,88.4,88.0,6,105,130,16.0,5000
176.13,4,13,24,3226,88.4,88.0,6,105,130,16.5,5000
181.88,4,13,24,3226,88.4,88.0,6,105,130,17.0,5000
187.71,4,13,24,3226,88.4,88.0,6,105,130,17.5,5000
193.63,4,13,24,3226,88.4,88.0,6,105,130,18.0,5000
199.64,4,13,24,3226,88.4,88.0,6,105,130,18.5,5000
205.74,4,13,24,3226,88.4,88.0,6,105,130,19.0,5000
211.92,4,13,24,3226,88.4,88.0,6,105,130,19.5,5000
218.19,4,13,24,3226,88.4,88.0,6,105,130,20.0,5000
-0.2,4,14,22,3996,86.0,86.0,8,105,130,0.0,100
1.1,4,14,22,3996,86.0,86.0,8,105,130,0.5,100
2.41,4,14,22,3996,86.0,86.0,8,105,130,1.0,100
3.71,4,14,22,3996,86.0,86.0,8,105,130,1.5,100
5.01,4,14,22,3996,86.0,86.0,8,105,130,2.0,100
6.32,4,14,22,3996,86.0,86.0,8,105,130,2.5,100
7.62,4,14,22,3996,86.0,86.0,8,105,130,3.0,100
8.92,4,14,22,3996,86.0,86.0,8,105,130,3.5,100
10.23,4,14,22,3996,86.0,86.0,8,105,130,4.0,100
11.53,4,14,22,3996,86.0,86.0,8,105,130,4.5,100
12.83,4,14,22,3996,86.0,86.0,8,105,130,5.0,100
14.14,4,14,22,3996,86.0,86.0,8,105,130,5.5,100
15.46,4,14,22,3996,86.0,86.0,8,105,130,6.0,100
16.76,4,14,22,3996,86.0,86.0,8,105,130,6.5,100
18.06,4,14,22,3996,86.0,86.0,8,105,130,7.0,100
19.37,4,14,22,3996,86.0,86.0,8,105,130,7.5,100
20.67,4,14,22,3996,86.0,86.0,8,105,130,8.0,100
21.97,4,14,22,3996,86.0,86.0,8,105,130,8.5,100
23.29,4,14,22,3996,86.0,86.0,8,105,130,9.0,100
24.6,4,14,22,3996,86.0,86.0,8,105,130,9.5,100
25.9,4,14,22,3996,86.0,86.0,8,105,130,10.0,100
27.2,4,14,22,3996,86.0,86.0,8,105,130,10.5,100
28.51,4,14,22,3996,86.0,86.0,8,105,130,11.0,100
29.83,4,14,22,3996,86.0,86.0,8,105,130,11.5,100
31.13,4,14,22,3996,86.0,86.0,8,105,130,12.0,100
32.44,4,14,22,3996,86.0,86.0,8,105,130,12.5,100
33.74,4,14,22,3996,86.0,86.0,8,105,130,13.0,100
35.06,4,14,22,3996,86.0,86.0,8,105,130,13.5,100
36.36,4,14,22,3996,86.0,86.0,8,105,130,14.0,100
37.67,4,14,22,3996,86.0,86.0,8,105,130,14.5,100
38.99,4,14,22,3996,86.0,86.0,8,105,130,15.0,100
40.29,4,14,22,3996,86.0,86.0,8,105,130,15.5,100
41.59,4,14,22,3996,86.0,86.0,8,105,130,16.0,100
42.9,4,14,22,3996,86.0,86.0,8,105,130,16.5,100
44.22,4,14,22,3996,86.0,86.0,8,105,130,17.0,100
45.52,4,14,22,3996,86.0,86.0,8,105,130,17.5,100
46.82,4,14,22,3996,86.0,86.0,8,105,130,18.0,100
0.65,4,14,22,3996,86.0,86.0,8,105,130,0.0,1000
1.99,4,14,22,3996,86.0,86.0,8,105,130,0.5,1000
3.35,4,14,22,3996,86.0,86.0,8,105,130,1.0,1000
4.71,4,14,22,3996,86.0,86.0,8,105,130,1.5,1000
6.06,4,14,22,3996,86.0,86.0,8,105,130,2.0,1000
7.44,4,14,22,3996,86.0,86.0,8,105,130,2.5,1000
8.81,4,14,22,3996,86.0,86.0,8,105,130,3.0,1000
10.21,4,14,22,3996,86.0,86.0,8,105,130,3.5,1000
11.6,4,14,22,3996,86.0,86.0,8,105,130,4.0,1000
13.0,4,14,22,3996,86.0,86.0,8,105,130,4.5,1000
14.39,4,14,22,3996,86.0,86.0,8,105,130,5.0,1000
15.8,4,14,22,3996,86.0,86.0,8,105,130,5.5,1000
17.21,4,14,22,3996,86.0,86.0,8,105,130,6.0,1000
18.64,4,14,22,3996,86.0,86.0,8,105,130,6.5,1000
20.07,4,14,22,3996,86.0,86.0,8,105,130,7.0,1000
21.5,4,14,22,3996,86.0,86.0,8,105,130,7.5,1000
22.93,4,14,22,3996,86.0,86.0,8,105,130,8.0,1000
24.38,4,14,22,3996,86.0,86.0,8,105,130,8.5,1000
25.83,4,14,22,3996,86.0,86.0,8,105,130,9.0,1000
27.28,4,14,22,3996,86.0,86.0,8,105,130,9.5,1000
28.74,4,14,22,3996,86.0,86.0,8,105,130,10.0,1000
30.21,4,14,22,3996,86.0,86.0,8,105,130,10.5,1000
31.68,4,14,22,3996,86.0,86.0,8,105,130,11.0,1000
33.16,4,14,22,3996,86.0,86.0,8,105,130,11.5,1000
34.64,4,14,22,3996,86.0,86.0,8,105,130,12.0,1000
36.13,4,14,22,3996,86.0,86.0,8,105,130,12.5,1000
37.61,4,14,22,3996,86.0,86.0,8,105,130,13.0,1000
39.11,4,14,22,3996,86.0,86.0,8,105,130,13.5,1000
40.62,4,14,22,3996,86.0,86.0,8,105,130,14.0,1000
42.12,4,14,22,3996,86.0,86.0,8,105,130,14.5,1000
43.64,4,14,22,3996,86.0,86.0,8,105,130,15.0,1000
45.16,4,14,22,3996,86.0,86.0,8,105,130,15.5,1000
46.68,4,14,22,3996,86.0,86.0,8,105,130,16.0,1000
48.2,4,14,22,3996,86.0,86.0,8,105,130,16.5,1000
49.74,4,14,22,3996,86.0,86.0,8,105,130,17.0,1000
51.28,4,14,22,3996,86.0,86.0,8,105,130,17.5,1000
52.82,4,14,22,3996,86.0,86.0,8,105,130,18.0,1000
2.21,4,14,22,3996,86.0,86.0,8,105,130,0.0,1500
3.6,4,14,22,3996,86.0,86.0,8,105,130,0.5,1500
5.0,4,14,22,3996,86.0,86.0,8,105,130,1.0,1500
6.43,4,14,22,3996,86.0,86.0,8,105,130,1.5,1500
7.86,4,14,22,3996,86.0,86.0,8,105,130,2.0,1500
9.3,4,14,22,3996,86.0,86.0,8,105,130,2.5,1500
10.75,4,14,22,3996,86.0,86.0,8,105,130,3.0,1500
12.22,4,14,22,3996,86.0,86.0,8,105,130,3.5,1500
13.7,4,14,22,3996,86.0,86.0,8,105,130,4.0,1500
15.2,4,14,22,3996,86.0,86.0,8,105,130,4.5,1500
16.72,4,14,22,3996,86.0,86.0,8,105,130,5.0,1500
18.24,4,14,22,3996,86.0,86.0,8,105,130,5.5,1500
19.78,4,14,22,3996,86.0,86.0,8,105,130,6.0,1500
21.32,4,14,22,3996,86.0,86.0,8,105,130,6.5,1500
22.88,4,14,22,3996,86.0,86.0,8,105,130,7.0,1500
24.45,4,14,22,3996,86.0,86.0,8,105,130,7.5,1500
26.05,4,14,22,3996,86.0,86.0,8,105,130,8.0,1500
27.64,4,14,22,3996,86.0,86.0,8,105,130,8.5,1500
29.25,4,14,22,3996,86.0,86.0,8,105,130,9.0,1500
30.86,4,14,22,3996,86.0,86.0,8,105,130,9.5,1500
32.49,4,14,22,3996,86.0,86.0,8,105,130,10.0,1500
34.14,4,14,22,3996,86.0,86.0,8,105,130,10.5,1500
35.78,4,14,22,3996,86.0,86.0,8,105,130,11.0,1500
37.45,4,14,22,3996,86.0,86.0,8,105,130,11.5,1500
39.11,4,14,22,3996,86.0,86.0,8,105,130,12.0,1500
40.82,4,14,22,3996,86.0,86.0,8,105,130,12.5,1500
42.5,4,14,22,3996,86.0,86.0,8,105,130,13.0,1500
44.22,4,14,22,3996,86.0,86.0,8,105,130,13.5,1500
45.94,4,14,22,3996,86.0,86.0,8,105,130,14.0,1500
47.66,4,14,22,3996,86.0,86.0,8,105,130,14.5,1500
49.39,4,14,22,3996,86.0,86.0,8,105,130,15.0,1500
51.15,4,14,22,3996,86.0,86.0,8,105,130,15.5,1500
52.91,4,14,22,3996,86.0,86.0,8,105,130,16.0,1500
54.68,4,14,22,3996,86.0,86.0,8,105,130,16.5,1500
56.47,4,14,22,3996,86.0,86.0,8,105,130,17.0,1500
58.26,4,14,22,3996,86.0,86.0,8,105,130,17.5,1500
60.06,4,14,22,3996,86.0,86.0,8,105,130,18.0,1500
4.83,4,14,22,3996,86.0,86.0,8,105,130,0.0,2000
6.28,4,14,22,3996,86.0,86.0,8,105,130,0.5,2000
7.75,4,14,22,3996,86.0,86.0,8,105,130,1.0,2000
9.25,4,14,22,3996,86.0,86.0,8,105,130,1.5,2000
10.77,4,14,22,3996,86.0,86.0,8,105,130,2.0,2000
12.31,4,14,22,3996,86.0,86.0,8,105,130,2.5,2000
13.86,4,14,22,3996,86.0,86.0,8,105,130,3.0,2000
15.46,4,14,22,3996,86.0,86.0,8,105,130,3.5,2000
17.07,4,14,22,3996,86.0,86.0,8,105,130,4.0,2000
18.7,4,14,22,3996,86.0,86.0,8,105,130,4.5,2000
20.34,4,14,22,3996,86.0,86.0,8,105,130,5.0,2000
22.03,4,14,22,3996,86.0,86.0,8,105,130,5.5,2000
23.71,4,14,22,3996,86.0,86.0,8,105,130,6.0,2000
25.43,4,14,22,3996,86.0,86.0,8,105,130,6.5,2000
27.17,4,14,22,3996,86.0,86.0,8,105,130,7.0,2000
28.92,4,14,22,3996,86.0,86.0,8,105,130,7.5,2000
30.7,4,14,22,3996,86.0,86.0,8,105,130,8.0,2000
32.49,4,14,22,3996,86.0,86.0,8,105,130,8.5,2000
34.32,4,14,22,3996,86.0,86.0,8,105,130,9.0,2000
36.15,4,14,22,3996,86.0,86.0,8,105,130,9.5,2000
37.99,4,14,22,3996,86.0,86.0,8,105,130,10.0,2000
39.87,4,14,22,3996,86.0,86.0,8,105,130,10.5,2000
41.76,4,14,22,3996,86.0,86.0,8,105,130,11.0,2000
43.68,4,14,22,3996,86.0,86.0,8,105,130,11.5,2000
45.59,4,14,22,3996,86.0,86.0,8,105,130,12.0,2000
47.55,4,14,22,3996,86.0,86.0,8,105,130,12.5,2000
49.52,4,14,22,3996,86.0,86.0,8,105,130,13.0,2000
51.49,4,14,22,3996,86.0,86.0,8,105,130,13.5,2000
53.5,4,14,22,3996,86.0,86.0,8,105,130,14.0,2000
55.51,4,14,22,3996,86.0,86.0,8,105,130,14.5,2000
57.56,4,14,22,3996,86.0,86.0,8,105,130,15.0,2000
59.62,4,14,22,3996,86.0,86.0,8,105,130,15.5,2000
61.68,4,14,22,3996,86.0,86.0,8,105,130,16.0,2000
63.78,4,14,22,3996,86.0,86.0,8,105,130,16.5,2000
65.88,4,14,22,3996,86.0,86.0,8,105,130,17.0,2000
68.02,4,14,22,3996,86.0,86.0,8,105,130,17.5,2000
70.16,4,14,22,3996,86.0,86.0,8,105,130,18.0,2000
8.72,4,14,22,3996,86.0,86.0,8,105,130,0.0,2500
10.23,4,14,22,3996,86.0,86.0,8,105,130,0.5,2500
11.78,4,14,22,3996,86.0,86.0,8,105,130,1.0,2500
13.38,4,14,22,3996,86.0,86.0,8,105,130,1.5,2500
15.0,4,14,22,3996,86.0,86.0,8,105,130,2.0,2500
16.67,4,14,22,3996,86.0,86.0,8,105,130,2.5,2500
18.35,4,14,22,3996,86.0,86.0,8,105,130,3.0,2500
20.09,4,14,22,3996,86.0,86.0,8,105,130,3.5,2500
21.85,4,14,22,3996,86.0,86.0,8,105,130,4.0,2500
23.64,4,14,22,3996,86.0,86.0,8,105,130,4.5,2500
25.47,4,14,22,3996,86.0,86.0,8,105,130,5.0,2500
27.33,4,14,22,3996,86.0,86.0,8,105,130,5.5,2500
29.21,4,14,22,3996,86.0,86.0,8,105,130,6.0,2500
31.15,4,14,22,3996,86.0,86.0,8,105,130,6.5,2500
33.09,4,14,22,3996,86.0,86.0,8,105,130,7.0,2500
35.08,4,14,22,3996,86.0,86.0,8,105,130,7.5,2500
37.09,4,14,22,3996,86.0,86.0,8,105,130,8.0,2500
39.13,4,14,22,3996,86.0,86.0,8,105,130,8.5,2500
41.2,4,14,22,3996,86.0,86.0,8,105,130,9.0,2500
43.3,4,14,22,3996,86.0,86.0,8,105,130,9.5,2500
45.43,4,14,22,3996,86.0,86.0,8,105,130,10.0,2500
47.58,4,14,22,3996,86.0,86.0,8,105,130,10.5,2500
49.76,4,14,22,3996,86.0,86.0,8,105,130,11.0,2500
51.98,4,14,22,3996,86.0,86.0,8,105,130,11.5,2500
54.21,4,14,22,3996,86.0,86.0,8,105,130,12.0,2500
56.49,4,14,22,3996,86.0,86.0,8,105,130,12.5,2500
58.79,4,14,22,3996,86.0,86.0,8,105,130,13.0,2500
61.11,4,14,22,3996,86.0,86.0,8,105,130,13.5,2500
63.46,4,14,22,3996,86.0,86.0,8,105,130,14.0,2500
65.83,4,14,22,3996,86.0,86.0,8,105,130,14.5,2500
68.24,4,14,22,3996,86.0,86.0,8,105,130,15.0,2500
70.68,4,14,22,3996,86.0,86.0,8,105,130,15.5,2500
